West Chester University Foundation|233054174|Approved|PO Box 541|West Chester|PA|19381|Ms. Leah Semmelhaack|Assistant Director of Annual Giving|(610) 436-2868|(610) 436-2606|www.wcupa.edu|Education|A public, regional comprehensive institution committed to building cohesive linkages with other public educational institutions in the Commonwealth.Fund for West Chester University of Pennsylvania: A public, regional comprehensive institution committed to building cohesive linkages with other public educational institutions in the Commonwealth.
Monsignor James J. Haddad Middle School|42106311|Approved|110 May Street|Needham|MA|02492|Ms. Jane Abel|Principal|(781) 449-0133|(781) 444-9155|www.Saintjoes.com|Education|**Anti-discrimination form completed**
Okizu Foundation|680291178|Approved|16 Digital Drive|Novato|CA|94949|Ms. Suzanne Randall|Executive Director|(415) 382-9083|(415) 382-8384|www.okizu.org|Human Services|To provide recreational, respite and peer support programs to meet the needs of all members of families affected by childhood cancer.  To offer the unique opportunity for children with cancer to learn independence, nourish positive self-esteem and gain skills they never thought were possible.Okizu Foundation: To provide recreational, respite and peer support programs to meet the needs of all members of families affected by childhood cancer.
City Gate|911407104|Approved|170 South Madison|Spokane|WA|99201|Ms. Shirley Murinko|Secretary|(509) 455-9670|(509) 747-0356|city-gate.org/|Civic|To better facilitate the management, maintenance and safety of Alberta House, a low income housing program. Our housing abides by the State of Washington Landlord / Tenant Act and is open to all persons without regard to race, creed, color, national origin, sex, age, marital status or the presence of any physical, sensory, or mental disability.
Chicago Women's Health Center|362922469|Approved|1025 W. Sunnyside Ave.|Chicago|IL|60640|Katie Vogel|Development & Communications Director|(773) 935-6126|(773) 935-7145|www.chicagowomenshealthcenter.org/mission.html|Human Services|To provide education and self help that every women has the right to know about her body in order to take control of her health care decisions.
Korean American Women in Need|363752338|Approved|P.O. Box 25644|Chicago|IL|60625|Miss Youngju JI|Executive Director|(847) 299-1392|(847) 299-4717|www.kanwin.org|Civic|To provide culturally and linguistically appropriate services, and to educate on issues of violence against women, to change our community's norms regarding domestic violence.
Delridge Neighborhoods Development Association|911741016|Approved|4408 Delridge Way SW|Seattle|WA|98106|Caitlin McCown|Reservations Manager|(206) 935-2999|(206) 923-0920|www.dnda.org|Civic|Dedicated to the development of the Delridge community through the development and management of affordable housing.
Mujeres Latinas en Accion - Latin Women in Action|362877520|Approved|2124 West 21st Place|Chicago|IL|60608|Ms. Veronica Buenrostro|Development Director|(773) 890-7676|(773) 890-7650|www.mujereslatinasenaccion.com/|Civic|To provide services which reflect their values and culture and being an advocate on the issues that make a difference in their lives.
Notre Dame Sisters - Notre Dame Housing Inc|470799183|Approved|3501 State Street|Omaha|NE|68112-1799|Miss Melanie Kaiser|Development Director|(402) 455-2994|(402) 455-3974|www.notredamesisters.org|Human Services|To fulfill a role of service, particularly in education and in social and missionary works as the needs of mankind and of the Roman Catholic Church are manifested; to assist the needy and unfortunate, and to engage in religious, charitable, scientific, literary and educational activities as the director of the corporation shall designate from time to time.Notre Dame Housing Inc: To provide housing for the elderly and persons of low income or otherwise unable to afford market rate housing
UCSF AIDS Research Institute|942829914|Approved|220 Montgomery St Fl 5|San Francisco|CA|94104-3412|Mr. Donald McMillan|Gift Administrator|(415) 597-8166|(415) 597-8160|http://ari.ucsf.edu/|Human Services|Fostering innovative and integrated science-basic, clinical, prevention, and policy research-to prevent, understand, treat, and someday cure HIV infection; rapid dissemination of our findings; and training new scientists to continue working toward our ultimate goal of ending the HIV/AIDS epidemic.
Computer History Museum|770507525|Approved|1401 Shoreline Blvd|Mountain View|CA|94043|Mr. Roger Trippel|Vice President of Development|(650) 810-1010|(650) 810-1055|http://www.computerhistory.org/|Arts & Culture|To preserve and present for posterity the artifacts and stories of the information age. As such, the Museum plays a unique role in the history of the computing revolution and its worldwide impact on the human by preservation and celebration of computing history. It is home to one of the largest collections of computing artifacts in the world, a collection comprising over 4,000 artifacts, 10,000 images, 4,000 linear feet of cataloged documentation and gigabytes of software.
Juvenile Diabetes Foundation International|231907729|Approved|50 Crestwood Executive Center  Suite 401|Saint Louis|MO|63126|Ms. M. Marie Davis|Executive Director|(314) 726-6778|(314) 726-1659|jdrf.org/chapters/MO/Metro-St-Louis-Gr-Missouri/|Human Services|To find a cure for diabetes and its complications through the support of research.
SOLVE|930579286|Approved|2000 SW 1st Ave.|Portland|OR|97201|Frank Yuen|Development Coordinator|(503) 844-9571|(866) 590-7658|www.solveoregon.org|Civic|To preserve Oregon by stopping litter and vandalism.
National Breast Cancer Foundation Inc|752391148|Approved|2600 Network Blvd. Ste. 300|Frisco|TX|75034|Ms. Diana Trieu|Data Coordinator|(972) 248-9200|(972) 248-6770|http://www.nationalbreastcancer.org/|Human Services|To save lives by increasing awareness through education and providing mammograms for those in need.
Texas Book Festival|742776425|Approved|610 Brazos Ste. 200|Austin|TX|78701|Claire Burrows|Operations Coordinator|(512) 477-4055|(512) 322-0722|www.texasbookfestival.org|Arts & Culture|Annual event that gives everyone an opportunity to experience the great range of literary talent that Texas offers, while making a valuable contribution to public library collections across the state. These grants are making a significant difference.
Whitman-Walker Clinic Inc - AIDS Walk|521122122|Approved|1701 14th Street, Nw|Washington|DC|20009|Ms. Louise Calise|Development Director|(202) 939-7804|(202) 939-7812|www.aidswalkwashington.org|Human Services|Established by and for the gay and lesbian community, our Clinic is comprised of diverse volunteers and staff who provide or facilitate the delivery of high quality, comprehensive, accessible health care and community services.
Reach for the Sky July|910672501|Approved|PO Box 544|Preston|WA|98050|Ms. Katherine Marin-Bemm|Director|(425) 222-7050|(425) 222-7059|http://www.thecenterfordance.com/|Civic|To develop, provide and advocate services for children, youth, families and communities that encourage individual growth and promote constructive relationships.
Collin County Childrens Advocacy Center Inc|752389095|Approved|2205 Los Rios Blvd.|Plano|TX|75074|Mr. Susan Etheridge|Executive Director|(972) 699-6601|(972) 516-5766|www.cacplano.org|Human Services|To reduce the traumatization of child abuse victims and their families.
Muscular Dystrophy Association|131665552|Approved|2869 East Dupont Road|Fort Wayne|IN|46825|Ms. Sara Marlowe|Administrative Assistant|(260) 486-6698|(260) 486-3804|www.mdausa.org|Human Services|To combat neuromuscular diseases through programs of worldwide research, comprehensive medical and community services, and far-reaching professional and public health education.
National Sports Center For The Disabled|840738419|Approved|Sports Authority Field at Mile High|Denver|CO|80204|Nicolette Thaden|Ms.|(303) 293-5314|(303) 293-5448|www.nscd.org|Civic|Helps individuals develop and achieve their physical, social, emotional, and cognitive goals.  Provides year round outdoor recreation for people with disabilities.  Committed to creating fun and exciting opportunities that build self-confidence through recreational and competitive challenges.
