Compassionate Friends|510234188|Approved|PO Box 3696|Oak Brook|IL|60522|Miss Theresa Mendez|Bookkeeper|(877) 969-0010|(630) 990-0246|www.tcfseattle.org/|Civic|To assist families in the positive resolution of grief following the death of a child and to provide information to help others be supportive.
Hopelink|910982116|Approved|PO Box 3577|Redmond|WA|98073-3577|Lori Haynes|Development Coordinator|(425) 869-6000|425-869-6035|www.hope-link.org|Human Services|To move tens of thousands of people from vulnerability and crisis to independence and stability.Hopelink - Hopelink/Eastside Literacy: To  serve the homeless and low income families, children, seniors, and people with disabilities. Our goal is to help families move out of crisis and into self-sufficiency.Hopelink: To move tens of thousands of people from vulnerability and crisis to independence and stability.Hopelink: To provide a crucial element in the development of self-sufficiency, helping adults improve their family's safety, stability and security.Hopelink: Serves homeless and low income families, children, seniors and people with disabilities. Our goal is to help families move out of crisis and into self-sufficiency.Hopelink: To serve the homeless and low income families, children, seniors, and people with disabilities. Our goal is to help families move out of crisis and into self-sufficiency. To move tens of thousands of people from vulnerability and crisis to independence and stability.Eastside Literacy Council: Eastside Literacy Council is a community based, nonprofit organization which offers free, confidential services to adults who are not functionally literate.  They increase literacy in our communities through tutoring, direct services and public awareness.Eastside Home Fund: Received Fiscal Agent letterMulti-service Centers Of North & East King County: Received Fiscal Agent letterAdelle Maxwell Child Care Center: To promote self-sufficiency among members of our community by assisting with the basic necessities of life: food, shelter, transportation, and family support.Hopelink: To  serve the homeless and low income families, children, seniors, and people with disabilities. Our goal is to help families move out of crisis and into self-sufficiency.Hopelink Bellevue: An estimated 43,000 adults in east King County alone are functionally illiterate. Hopelink's literacy program works to equip our community's adultsâ¬many of them parentsâ¬with the basic literacy skills they need in order to be better family members, workers and community members.
National Hemophilia Foundation|135641857|Approved|116 W 32nd Street, 11th Floor|New York|NY|10001-3212|Mr. Germono Bryant|Development Assistant|(212) 328-3722|(212) 328-3788|www.hemophilia.org|Human Services|dedicated to finding better treatments and cures for bleeding and clotting disorders and to preventing the complications of these disorders through education, advocacy and research.
Shoreline Community College Foundation|911265475|Approved|16101 Greenwood Avenue N|Seattle|WA|98133-5696|Ms. Lynn Yaw|Program Manager|(206) 546-4755|(206) 546-5826|http://ww2.shoreline.edu/foundation/|Education|Dedicated to increasing student access and success at Shoreline Community College through raising funds, building partnerships, and advocating for students and the college.
St. Rose of Lima School|910729991|Approved|520 Nat Washington Way|Ephrata|WA|98823|Mrs. Amy Krautscheid|Principal|(509) 754-4901|(509) 754-9274|www.saintroseschool.org|Education Priv (K-12)|Christ inspired academic excellence.
University of Illinois Foundation|376006007|Approved|1305 West Green Street|Urbana|IL|61801-2962|Ms. Christine Devocelle|Associate VP of Accounting and Gift Administration|(217) 333-0675|(317) 333-5577|www.uif.uillinois.edu|Education|Is a higher education ministry dedicated to serving the needs of groups and individuals for ethical, moral, and spiritual growth and development. This mission inspires us to reach out to our university.University of Illinois at Urbana-Champaign: The coordinating unit for all private gift fund-raising activities of the University.  The Foundation is the agency through which donations normally are solicited from individuals and private corporations for the support of University activities.The Chicago Diabetes Project: The mission of the Chicago Diabetes Project is to make islet cell transplantation the most promising treatment for diabetes today, and a viable option for all who suffer with diabetes.
Pike Place Childcare|911148078|Approved|1501 Pike Place #222|Seattle|WA|98101|Ms. Ilene Stark|Executive Director|(206) 625-0842|(206) 625-0134|www.pikeplacemarketfoundation.org|Human Services|To support the Market's services for low-income people, including its Clinic, Senior Center, Food Bank and Child Care & Preschool. The Foundation also supports the Market's heritage programs, public improvements and repairs to the Market's historic buildings, development of new low-income housing in the Market, and programs that assist the Market's farmers.
Forterra NW|943112461|Approved|901 5th Avenue, Suite 2200|Seattle|WA|98164|Lynn Siniscalchi|Database Specialist|(206) 905-6951|(206) 577-2940|www.Forterra.org|Civic|Forterra's mission is to act with immediacy to protect, enhance and steward our region's most precious resourcesâ¬its communities and its landscapes. Filling a unique niche as the largest conservation and community building organization in Washington State, we are working to build the foundations for our sustainable environmental and economic futures in the face of a rapidly growing populationCascade Land Conservatory: To conserve more than 172,000 acres of forests, farms, shorelines, parks and natural areas and restore critical landscapes.Forterra NW: To act with immediacy to protect, enhance and steward our region's most precious resourcesÃ¢?¬â?its communities and its landscapes. Filling a unique niche as the largest conservation and community building organization in Washington State, we are working to build the foundations for our sustainable environmental and economic futures in the face of a rapidly growing population.
George Pocock Rowing Foundation|911276445|Approved|3320 Fuhrman Avenue East|Seattle|WA|98102|Ms. Jessica Cothran|Dev & Comm Mgr|206 323 0904|206 328 4239|www.pocockrowing.org|Civic|To focus on strategic planning and coordination of rowing programs in the Pacific Northwest.Cascade A - Pocock Rowing: Team of competitive women rowers committed to both the fun of rowing as well as excellence at competitions at the local and national level. As a club, we want to promote the empowerment of our members through our dedication and commitment to the sport of rowing.George Pocock Rowing Foundation: To inspire Young People to Push Their Limits, Expand Their Opportunities, and Become Healthy and Engaged Members of Their Communities
World Learning, Inc.|30179592|Approved|1 Kipling Rd|Brattleboro|VT|05302-0676|Ms. Jessica Bennett|Gift Processor|(802) 258-3172|(802) 258-3315|www.worldlearning.org|Education|To unlock the potential of people to address critical global issues through international education, exchange, and development programs.
Animal Legal Defense Fund|942681680|Approved|170 E. Cotati Avenue|Cotati|CA|94931|Miss Janiec Gutierrez|Office Manager|(707) 795-2533|(707) 795-7280|http://www.aldf.org/|Civic|To protect animals through the legal system.
Lambda Legal Defense And Education Fund Inc|237395681|Approved|120 Wall Street, 19th Floor|New York|NY|10005|Mr. Timothy Kochka|Database Associate|(212) 809-8585|(212) 809-4210|www.lambdalegal.org|Civic|Lambda's work includes Aids Project, Anti-Gay Initiatives, Employment Discrimination, Family relationships, Marriage Project, Military Ban, Political Asylum & Immigration, Youth & Schools, Sodomy Laws.Lambda Legal Defense and Education Fund Inc: Committed to achieving full recognition of the civil rights of lesbians, gay men, bisexuals, the transgendered, and people with HIV or AIDS through impact litigation, education, and public policy work.Our work on behalf of children and youth falls into three main categories: (1)Safeguarding the children and youth being raised by LGBT parents; (2) Advocacy on behalf of LGBT youth in foster care; (3) Protecting the civil rights of LGBT you attending public high schools.Lambda Legal Defense & Education Fund: To achieve full recognition of the civil rights of lesbians, gay men, bisexuals, the transgendered, and people with HIV or AIDS through impact litigation, education, and public policy work.Lambda Legal Defense and Education Fund Inc: Committed to achieving full recognition of the civil rights of  lesbians, gay men, bisexuals, transgender people and those with HIV through impact litigation, education and public policy work.Lambda Legal Defense and Education Fund, Inc.: To Achieving full recognition of the civil rights of lesbians, gay men, bisexualstransgender people and those with HIV through impact litigation, educationand public policy work.Lambda Legal Defense and Education Fund Inc: committed to achieving full recognition of the civil rights of lesbians, gay men, bisexuals, the transgendered, and people with HIV or AIDS through impact litigation, education, and public policy work.Lambda Legal Defense And Education Fund Inc: Is a national organization committed to achieving full recognition of the civil rights of lesbians, gay men and people with HIV/AIDS, through impact litigation, education and public policy work.
